default,fico,dti,accts_open_past_24mths,accts_open_past_12mths,bc_credit_util,inq_past_6mths,num_bankruptcies,num_delinq_past_24mths,num_mnths_rcnt_acct,num_mort_accts,total_num_accts,total_num_open_accts
1,712.0,16.84,10.0,3.0,60.3,2.0,0.0,0.0,2.0,0.0,23.0,17.0
0,692.0,13.34,3.0,1.0,97.3,1.0,0.0,0.0,6.0,1.0,17.0,9.0
1,677.0,27.06,4.0,3.0,99.8,1.0,0.0,0.0,4.0,3.0,25.0,11.0
1,702.0,27.48,6.0,2.0,100.6,0.0,0.0,0.0,4.0,1.0,11.0,8.0
0,667.0,22.98,10.0,4.0,81.1,0.0,0.0,0.0,4.0,2.0,18.0,13.0
1,752.0,14.43,10.0,7.0,0.6,2.0,0.0,1.0,1.0,4.0,34.0,12.0
1,677.0,12.04,3.0,0.0,21.5,0.0,0.0,2.0,13.0,4.0,28.0,10.0
0,722.0,22.77,0.0,0.0,69.0,0.0,0.0,0.0,75.0,3.0,15.0,7.0
0,697.0,17.33,3.0,3.0,47.8,0.0,0.0,0.0,8.0,0.0,29.0,8.0
1,662.0,13.66,6.0,4.0,89.1,1.0,1.0,0.0,1.0,3.0,35.0,13.0
1,677.0,30.69,10.0,4.0,91.8,0.0,0.0,0.0,9.0,1.0,30.0,13.0
0,717.0,14.68,1.0,0.0,55.3,0.0,0.0,0.0,15.0,4.0,16.0,8.0
0,672.0,32.79,5.0,1.0,85.5,0.0,0.0,0.0,6.0,4.0,42.0,18.0
0,667.0,11.38,7.0,1.0,51.5,0.0,1.0,0.0,10.0,2.0,31.0,9.0
0,682.0,13.75,5.0,2.0,38.4,2.0,0.0,0.0,9.0,0.0,22.0,13.0
0,662.0,24.66,2.0,2.0,92.1,1.0,0.0,0.0,3.0,1.0,15.0,8.0
0,702.0,9.48,3.0,1.0,98.4,0.0,0.0,2.0,7.0,5.0,27.0,7.0
0,722.0,33.41,5.0,2.0,45.4,0.0,1.0,0.0,3.0,0.0,19.0,7.0
0,702.0,11.21,5.0,3.0,35.8,0.0,0.0,0.0,1.0,2.0,29.0,15.0
0,667.0,4.2,8.0,4.0,43.8,2.0,0.0,0.0,2.0,1.0,32.0,10.0
0,822.0,7.0,3.0,0.0,10.4,0.0,0.0,0.0,13.0,5.0,22.0,9.0
1,677.0,14.01,4.0,3.0,90.1,0.0,0.0,0.0,5.0,0.0,18.0,7.0
1,682.0,9.39,8.0,4.0,99.7,1.0,0.0,0.0,2.0,2.0,18.0,6.0
0,782.0,11.57,3.0,1.0,13.8,0.0,0.0,0.0,5.0,1.0,26.0,5.0
0,707.0,26.51,9.0,5.0,41.1,1.0,0.0,0.0,2.0,3.0,36.0,23.0
0,727.0,27.16,5.0,0.0,58.4,0.0,0.0,0.0,13.0,0.0,29.0,14.0
1,682.0,30.26,8.0,3.0,89.9,1.0,0.0,0.0,6.0,0.0,26.0,19.0
0,662.0,20.59,7.0,3.0,86.0,1.0,0.0,1.0,2.0,4.0,38.0,25.0
0,707.0,14.82,4.0,2.0,50.0,2.0,0.0,0.0,2.0,4.0,40.0,10.0
1,722.0,34.51,3.0,3.0,96.0,0.0,0.0,1.0,7.0,4.0,42.0,19.0
0,697.0,11.23,1.0,1.0,83.2,0.0,0.0,0.0,8.0,0.0,14.0,6.0
0,692.0,18.4,2.0,2.0,70.7,2.0,0.0,4.0,0.0,5.0,28.0,11.0
0,702.0,13.89,7.0,3.0,33.3,0.0,0.0,1.0,5.0,3.0,35.0,12.0
0,692.0,29.86,4.0,1.0,70.7,1.0,0.0,1.0,3.0,2.0,18.0,7.0
0,672.0,23.47,3.0,1.0,98.2,2.0,1.0,0.0,5.0,4.0,29.0,12.0
0,677.0,13.6,0.0,0.0,99.0,0.0,0.0,1.0,37.0,1.0,13.0,4.0
0,672.0,19.72,7.0,2.0,60.6,3.0,0.0,0.0,3.0,2.0,32.0,20.0
0,697.0,9.27,7.0,3.0,95.4,0.0,0.0,0.0,3.0,3.0,29.0,8.0
1,677.0,19.49,2.0,2.0,89.1,1.0,0.0,0.0,0.0,0.0,21.0,10.0
1,682.0,23.09,4.0,0.0,79.1,0.0,0.0,0.0,13.0,3.0,32.0,12.0
1,677.0,36.59,6.0,4.0,74.4,2.0,0.0,5.0,2.0,1.0,31.0,10.0
0,692.0,7.31,2.0,0.0,44.1,0.0,0.0,0.0,13.0,1.0,18.0,7.0
0,702.0,21.64,3.0,1.0,96.5,0.0,0.0,0.0,10.0,0.0,31.0,10.0
0,707.0,5.95,3.0,2.0,83.4,0.0,0.0,0.0,2.0,4.0,13.0,6.0
0,702.0,16.22,4.0,1.0,18.1,1.0,0.0,0.0,6.0,2.0,64.0,22.0
0,692.0,14.06,3.0,0.0,79.4,0.0,0.0,1.0,17.0,1.0,26.0,11.0
0,667.0,7.79,1.0,1.0,85.7,0.0,0.0,0.0,7.0,5.0,29.0,7.0
0,682.0,30.39,17.0,3.0,45.4,0.0,0.0,0.0,8.0,5.0,76.0,32.0
1,717.0,33.4,0.0,0.0,63.9,0.0,0.0,0.0,37.0,4.0,25.0,11.0
0,697.0,18.56,2.0,2.0,96.8,0.0,0.0,0.0,2.0,2.0,23.0,9.0
0,682.0,8.21,1.0,0.0,99.5,1.0,0.0,0.0,14.0,0.0,5.0,4.0
1,682.0,7.29,3.0,2.0,70.7,1.0,0.0,0.0,5.0,0.0,13.0,4.0
1,677.0,14.03,8.0,6.0,56.9,2.0,0.0,0.0,2.0,2.0,50.0,19.0
1,687.0,31.66,5.0,4.0,98.7,2.0,0.0,0.0,3.0,0.0,30.0,10.0
0,687.0,13.65,3.0,0.0,83.0,0.0,0.0,2.0,16.0,5.0,34.0,13.0
0,662.0,15.31,6.0,3.0,34.8,1.0,1.0,1.0,7.0,0.0,40.0,11.0
0,702.0,18.41,4.0,0.0,74.0,0.0,0.0,0.0,17.0,3.0,34.0,25.0
0,692.0,16.39,3.0,3.0,40.2,0.0,1.0,0.0,3.0,2.0,21.0,9.0
1,677.0,14.89,6.0,3.0,75.2,1.0,0.0,0.0,3.0,4.0,30.0,12.0
0,667.0,20.34,7.0,4.0,58.7,1.0,1.0,0.0,1.0,5.0,45.0,14.0
0,667.0,7.01,8.0,6.0,4.7,1.0,1.0,2.0,3.0,0.0,27.0,10.0
0,667.0,35.65,6.0,2.0,63.3,3.0,0.0,0.0,2.0,0.0,26.0,18.0
1,667.0,24.44,10.0,6.0,88.1,1.0,0.0,0.0,2.0,5.0,46.0,16.0
0,662.0,22.29,5.0,2.0,82.7,0.0,0.0,0.0,6.0,1.0,21.0,8.0
0,662.0,15.97,21.0,2.0,38.1,0.0,1.0,2.0,9.0,4.0,44.0,24.0
0,672.0,5.8,0.0,0.0,46.8,1.0,0.0,4.0,28.0,1.0,23.0,7.0
0,742.0,11.18,2.0,2.0,73.7,1.0,0.0,0.0,4.0,3.0,18.0,5.0
0,752.0,17.94,0.0,0.0,65.1,0.0,0.0,0.0,35.0,0.0,16.0,11.0
0,717.0,16.32,3.0,1.0,50.4,0.0,0.0,2.0,9.0,4.0,21.0,6.0
0,682.0,16.12,3.0,2.0,38.7,0.0,0.0,2.0,4.0,0.0,23.0,12.0
0,807.0,18.21,4.0,2.0,14.2,0.0,0.0,0.0,2.0,3.0,26.0,14.0
0,707.0,33.57,4.0,1.0,62.2,0.0,0.0,0.0,11.0,5.0,31.0,14.0
0,672.0,2.33,7.0,2.0,20.3,1.0,0.0,1.0,9.0,5.0,31.0,11.0
0,687.0,30.04,0.0,0.0,34.8,0.0,0.0,1.0,29.0,0.0,36.0,18.0
0,677.0,19.29,3.0,3.0,66.5,0.0,0.0,0.0,2.0,0.0,30.0,19.0
0,717.0,15.92,2.0,1.0,79.7,0.0,0.0,0.0,2.0,5.0,25.0,10.0
0,722.0,26.87,6.0,1.0,53.6,1.0,0.0,0.0,9.0,2.0,33.0,16.0
0,662.0,12.94,7.0,3.0,103.9,1.0,0.0,0.0,3.0,1.0,20.0,12.0
0,662.0,33.58,1.0,1.0,55.4,0.0,0.0,0.0,4.0,0.0,43.0,20.0
1,662.0,35.04,4.0,3.0,101.1,1.0,0.0,0.0,3.0,2.0,24.0,11.0
1,682.0,25.23,8.0,3.0,69.6,0.0,0.0,0.0,4.0,0.0,28.0,23.0
1,677.0,29.1,4.0,0.0,100.6,0.0,0.0,0.0,15.0,0.0,26.0,16.0
1,667.0,26.7,7.0,6.0,73.5,2.0,0.0,0.0,2.0,0.0,23.0,11.0
1,667.0,28.0,10.0,1.0,70.7,0.0,0.0,2.0,6.0,1.0,19.0,10.0
0,667.0,18.85,3.0,2.0,39.6,0.0,1.0,0.0,9.0,3.0,25.0,8.0
0,732.0,7.8,1.0,1.0,70.7,1.0,0.0,1.0,4.0,5.0,18.0,8.0
0,692.0,23.15,6.0,1.0,49.7,0.0,0.0,0.0,5.0,0.0,30.0,15.0
0,677.0,12.43,4.0,2.0,76.2,1.0,0.0,0.0,3.0,0.0,12.0,8.0
0,697.0,18.74,2.0,1.0,95.6,1.0,0.0,0.0,10.0,0.0,29.0,13.0
0,672.0,26.35,2.0,0.0,70.7,0.0,0.0,0.0,21.0,2.0,35.0,12.0
1,667.0,27.34,5.0,2.0,47.3,0.0,0.0,2.0,1.0,5.0,30.0,14.0
0,707.0,28.41,6.0,3.0,59.9,0.0,0.0,0.0,0.0,2.0,23.0,12.0
1,702.0,25.95,1.0,0.0,63.0,0.0,0.0,1.0,18.0,1.0,15.0,7.0
0,667.0,1.87,2.0,0.0,84.6,0.0,0.0,0.0,13.0,5.0,11.0,6.0
0,687.0,23.07,9.0,3.0,72.9,1.0,0.0,0.0,8.0,5.0,55.0,8.0
0,697.0,34.4,11.0,6.0,77.2,1.0,0.0,0.0,3.0,2.0,34.0,23.0
0,667.0,19.29,3.0,0.0,91.5,0.0,0.0,1.0,21.0,1.0,21.0,8.0
0,682.0,17.37,3.0,2.0,43.9,0.0,1.0,0.0,3.0,1.0,13.0,8.0
0,692.0,38.56,1.0,0.0,100.2,0.0,0.0,0.0,14.0,0.0,37.0,22.0
0,662.0,19.04,13.0,8.0,70.2,0.0,1.0,0.0,2.0,4.0,45.0,14.0
0,677.0,25.1,7.0,2.0,54.3,0.0,1.0,0.0,8.0,2.0,28.0,13.0
0,717.0,29.82,2.0,1.0,77.8,0.0,0.0,0.0,6.0,3.0,25.0,14.0
0,692.0,20.23,2.0,1.0,41.9,0.0,0.0,2.0,7.0,1.0,26.0,17.0
1,717.0,28.79,3.0,0.0,98.2,0.0,0.0,0.0,15.0,0.0,8.0,6.0
0,667.0,21.05,0.0,0.0,98.1,0.0,0.0,0.0,35.0,0.0,21.0,14.0
0,667.0,22.89,2.0,2.0,55.6,2.0,0.0,1.0,4.0,3.0,29.0,14.0
1,722.0,29.18,4.0,2.0,67.8,0.0,0.0,0.0,1.0,0.0,36.0,16.0
0,692.0,39.18,4.0,2.0,85.9,0.0,0.0,0.0,2.0,0.0,32.0,15.0
0,697.0,38.48,11.0,0.0,62.6,0.0,0.0,0.0,14.0,1.0,41.0,22.0
0,677.0,33.45,4.0,1.0,70.6,0.0,0.0,0.0,6.0,1.0,32.0,23.0
0,662.0,14.44,5.0,5.0,91.4,3.0,1.0,0.0,6.0,3.0,35.0,12.0
0,707.0,29.08,3.0,3.0,53.7,2.0,0.0,0.0,1.0,5.0,36.0,16.0
0,737.0,21.57,4.0,1.0,23.8,0.0,0.0,0.0,10.0,2.0,29.0,13.0
0,662.0,21.99,3.0,2.0,98.1,0.0,0.0,0.0,8.0,0.0,14.0,8.0
0,672.0,4.63,11.0,4.0,26.5,2.0,0.0,0.0,1.0,1.0,46.0,21.0
0,662.0,18.1,0.0,0.0,87.6,1.0,0.0,0.0,76.0,3.0,35.0,16.0
1,697.0,19.31,0.0,0.0,97.4,0.0,0.0,0.0,27.0,2.0,22.0,7.0
0,667.0,14.54,6.0,3.0,78.3,1.0,1.0,0.0,2.0,3.0,29.0,15.0
1,682.0,25.89,7.0,2.0,66.9,1.0,0.0,1.0,6.0,2.0,28.0,10.0
0,712.0,25.33,2.0,2.0,83.3,1.0,0.0,0.0,1.0,2.0,18.0,12.0
0,667.0,10.07,3.0,0.0,71.5,1.0,0.0,2.0,14.0,5.0,27.0,11.0
0,672.0,25.32,4.0,2.0,18.7,1.0,0.0,0.0,5.0,0.0,14.0,7.0
1,662.0,24.77,7.0,4.0,75.8,2.0,0.0,0.0,4.0,5.0,38.0,17.0
0,687.0,36.15,1.0,1.0,87.6,2.0,0.0,0.0,6.0,0.0,24.0,15.0
1,687.0,7.42,9.0,6.0,30.4,4.0,0.0,0.0,1.0,5.0,32.0,13.0
0,812.0,15.92,8.0,5.0,3.1,1.0,0.0,0.0,2.0,4.0,27.0,15.0
0,742.0,11.39,4.0,2.0,20.9,1.0,0.0,0.0,2.0,2.0,16.0,10.0
0,707.0,17.06,1.0,1.0,49.0,0.0,0.0,0.0,5.0,4.0,23.0,10.0
0,752.0,10.89,1.0,1.0,0.7,0.0,0.0,0.0,3.0,1.0,16.0,6.0
0,717.0,7.1,9.0,1.0,45.6,3.0,0.0,0.0,6.0,0.0,41.0,6.0
0,662.0,4.64,0.0,0.0,96.2,0.0,0.0,0.0,75.0,2.0,12.0,4.0
0,677.0,7.99,12.0,4.0,74.9,0.0,0.0,4.0,5.0,5.0,52.0,14.0
1,672.0,19.34,3.0,1.0,94.1,1.0,2.0,0.0,4.0,2.0,23.0,7.0
0,732.0,15.45,4.0,3.0,33.9,0.0,0.0,0.0,1.0,3.0,12.0,9.0
1,687.0,22.55,2.0,2.0,92.2,1.0,0.0,0.0,8.0,0.0,31.0,11.0
0,732.0,21.57,5.0,3.0,55.8,1.0,0.0,0.0,1.0,5.0,29.0,13.0
1,737.0,19.2,3.0,1.0,56.7,0.0,0.0,0.0,5.0,0.0,15.0,8.0
0,667.0,17.27,7.0,3.0,82.5,2.0,0.0,0.0,5.0,0.0,27.0,24.0
1,682.0,13.29,13.0,8.0,54.7,1.0,0.0,0.0,3.0,3.0,28.0,15.0
0,722.0,23.47,6.0,4.0,78.0,0.0,0.0,1.0,6.0,5.0,60.0,19.0
0,722.0,24.24,2.0,0.0,52.9,0.0,0.0,0.0,22.0,4.0,22.0,13.0
1,742.0,25.93,8.0,4.0,20.6,0.0,0.0,0.0,6.0,4.0,40.0,18.0
0,667.0,15.25,6.0,3.0,56.0,0.0,0.0,0.0,2.0,0.0,15.0,4.0
0,697.0,27.3,3.0,2.0,46.6,1.0,0.0,1.0,3.0,4.0,31.0,18.0
0,712.0,6.17,2.0,0.0,30.1,0.0,0.0,0.0,18.0,2.0,23.0,10.0
0,662.0,2.24,0.0,0.0,29.4,0.0,0.0,1.0,40.0,1.0,10.0,10.0
0,702.0,36.32,3.0,3.0,56.8,0.0,0.0,0.0,6.0,2.0,23.0,10.0
0,752.0,12.01,1.0,0.0,35.4,0.0,0.0,0.0,17.0,2.0,20.0,7.0
0,692.0,10.45,2.0,0.0,73.4,0.0,0.0,0.0,22.0,0.0,9.0,6.0
1,667.0,19.56,6.0,5.0,95.1,1.0,0.0,0.0,2.0,3.0,23.0,8.0
0,732.0,26.01,5.0,1.0,80.7,0.0,0.0,0.0,11.0,2.0,11.0,8.0
0,672.0,32.54,10.0,5.0,78.4,0.0,1.0,0.0,1.0,5.0,66.0,16.0
0,687.0,5.2,3.0,2.0,35.9,1.0,0.0,1.0,11.0,3.0,17.0,6.0
0,717.0,22.55,3.0,1.0,63.7,0.0,0.0,0.0,2.0,5.0,35.0,13.0
0,697.0,12.14,8.0,6.0,1.8,0.0,0.0,1.0,0.0,2.0,15.0,11.0
0,707.0,22.26,3.0,1.0,54.2,0.0,0.0,0.0,3.0,5.0,28.0,8.0
0,702.0,16.32,4.0,3.0,76.6,1.0,0.0,0.0,2.0,1.0,26.0,6.0
1,692.0,9.67,6.0,2.0,73.4,0.0,0.0,0.0,5.0,4.0,20.0,9.0
1,712.0,33.49,7.0,3.0,73.7,0.0,0.0,0.0,7.0,0.0,22.0,12.0
0,667.0,26.09,1.0,1.0,80.4,0.0,0.0,1.0,6.0,1.0,24.0,8.0
0,682.0,16.48,4.0,1.0,91.3,0.0,0.0,0.0,11.0,0.0,24.0,9.0
1,677.0,12.89,4.0,1.0,95.5,0.0,0.0,0.0,3.0,0.0,16.0,8.0
0,707.0,17.87,4.0,2.0,30.1,2.0,0.0,0.0,6.0,0.0,25.0,11.0
0,707.0,14.08,2.0,1.0,44.5,0.0,0.0,1.0,7.0,1.0,24.0,12.0
1,677.0,17.49,7.0,4.0,17.1,4.0,1.0,0.0,0.0,0.0,18.0,13.0
0,687.0,26.97,4.0,0.0,85.4,0.0,0.0,4.0,13.0,5.0,43.0,18.0
0,667.0,17.3,8.0,4.0,7.7,0.0,0.0,0.0,2.0,1.0,28.0,7.0
0,687.0,11.01,5.0,2.0,87.9,0.0,0.0,1.0,8.0,2.0,35.0,7.0
0,717.0,29.77,4.0,1.0,89.3,0.0,0.0,0.0,3.0,1.0,26.0,19.0
0,707.0,5.59,1.0,0.0,92.9,0.0,0.0,0.0,16.0,2.0,11.0,5.0
0,667.0,17.39,7.0,6.0,55.3,1.0,1.0,1.0,2.0,4.0,38.0,15.0
0,667.0,14.66,7.0,3.0,78.8,2.0,0.0,1.0,3.0,2.0,28.0,9.0
0,682.0,26.43,9.0,3.0,34.7,1.0,1.0,2.0,6.0,1.0,26.0,9.0
0,672.0,33.76,4.0,1.0,66.3,2.0,0.0,0.0,8.0,0.0,16.0,9.0
0,677.0,12.64,0.0,0.0,61.5,0.0,0.0,0.0,56.0,0.0,23.0,7.0
0,737.0,26.3,2.0,1.0,42.0,0.0,0.0,0.0,5.0,3.0,26.0,15.0
1,697.0,36.56,5.0,2.0,63.1,1.0,0.0,0.0,10.0,0.0,10.0,6.0
1,677.0,28.62,7.0,4.0,75.6,1.0,0.0,0.0,3.0,0.0,19.0,14.0
0,722.0,11.34,6.0,3.0,89.9,1.0,0.0,0.0,8.0,5.0,47.0,10.0
0,667.0,11.09,3.0,2.0,83.3,3.0,0.0,2.0,5.0,4.0,48.0,22.0
0,742.0,26.24,5.0,4.0,71.5,0.0,0.0,0.0,1.0,0.0,42.0,24.0
0,712.0,18.54,3.0,2.0,97.6,1.0,0.0,0.0,1.0,2.0,15.0,10.0
0,682.0,23.7,2.0,1.0,55.9,0.0,0.0,2.0,3.0,4.0,21.0,12.0
0,662.0,25.23,2.0,1.0,65.2,0.0,0.0,6.0,11.0,3.0,32.0,8.0
1,662.0,14.97,9.0,4.0,96.7,3.0,0.0,0.0,1.0,5.0,38.0,8.0
1,677.0,19.04,8.0,3.0,87.0,2.0,0.0,0.0,3.0,0.0,34.0,14.0
0,662.0,4.0,0.0,0.0,84.4,0.0,1.0,0.0,41.0,2.0,20.0,6.0
1,717.0,39.6,4.0,2.0,49.9,1.0,0.0,0.0,3.0,0.0,38.0,21.0
1,692.0,20.32,4.0,2.0,72.7,1.0,0.0,0.0,1.0,2.0,18.0,16.0
0,667.0,6.02,9.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,48.0,12.0
0,697.0,32.29,6.0,3.0,76.9,0.0,0.0,0.0,9.0,0.0,22.0,13.0
1,682.0,16.38,5.0,1.0,68.6,0.0,0.0,2.0,10.0,3.0,20.0,10.0
0,662.0,21.07,1.0,0.0,95.5,0.0,0.0,0.0,19.0,0.0,13.0,4.0
0,677.0,13.99,1.0,0.0,82.5,0.0,0.0,1.0,19.0,5.0,32.0,12.0
0,682.0,17.86,15.0,8.0,51.4,1.0,0.0,1.0,1.0,4.0,42.0,25.0
1,672.0,20.4,7.0,2.0,90.8,0.0,0.0,0.0,1.0,2.0,31.0,15.0
0,672.0,9.98,1.0,1.0,15.5,0.0,1.0,0.0,2.0,1.0,29.0,12.0
0,727.0,13.67,2.0,0.0,83.8,0.0,0.0,0.0,13.0,0.0,9.0,9.0
0,712.0,12.17,6.0,4.0,70.7,1.0,0.0,0.0,2.0,1.0,29.0,7.0
1,707.0,28.69,1.0,1.0,96.7,0.0,0.0,0.0,12.0,0.0,27.0,12.0
0,667.0,18.48,10.0,2.0,70.7,0.0,1.0,0.0,3.0,5.0,44.0,12.0
0,662.0,23.21,3.0,1.0,100.1,1.0,0.0,1.0,0.0,0.0,25.0,12.0
0,707.0,18.14,7.0,5.0,38.4,0.0,0.0,0.0,2.0,0.0,37.0,12.0
0,712.0,6.72,0.0,0.0,68.3,0.0,0.0,1.0,41.0,2.0,13.0,3.0
0,697.0,10.85,1.0,1.0,73.6,0.0,0.0,0.0,5.0,5.0,30.0,10.0
0,682.0,9.59,2.0,2.0,94.6,0.0,0.0,1.0,3.0,4.0,22.0,10.0
1,717.0,18.86,4.0,3.0,14.0,2.0,0.0,3.0,0.0,3.0,25.0,13.0
0,742.0,13.93,3.0,0.0,75.3,0.0,0.0,0.0,17.0,3.0,15.0,8.0
0,667.0,20.45,8.0,3.0,91.7,2.0,0.0,0.0,1.0,2.0,34.0,18.0
0,707.0,18.46,4.0,3.0,49.4,0.0,0.0,0.0,4.0,0.0,15.0,11.0
0,742.0,14.77,7.0,3.0,89.1,1.0,0.0,0.0,4.0,2.0,19.0,10.0
1,687.0,19.92,2.0,1.0,44.0,0.0,0.0,0.0,4.0,1.0,31.0,13.0
0,707.0,17.22,2.0,1.0,45.1,1.0,0.0,1.0,3.0,0.0,41.0,18.0
1,667.0,23.52,15.0,6.0,22.1,2.0,0.0,0.0,5.0,0.0,47.0,18.0
0,727.0,12.27,3.0,3.0,44.2,0.0,0.0,0.0,1.0,2.0,23.0,10.0
1,672.0,11.29,1.0,1.0,95.5,0.0,0.0,1.0,8.0,1.0,21.0,7.0
0,687.0,27.59,3.0,2.0,79.3,2.0,0.0,0.0,3.0,1.0,29.0,9.0
0,787.0,6.92,4.0,2.0,0.1,0.0,0.0,0.0,4.0,0.0,19.0,6.0
1,707.0,17.84,5.0,0.0,63.4,0.0,0.0,0.0,15.0,2.0,18.0,14.0
0,697.0,19.69,6.0,4.0,52.1,0.0,0.0,0.0,4.0,5.0,37.0,13.0
1,712.0,27.1,6.0,2.0,29.7,0.0,0.0,0.0,4.0,5.0,37.0,22.0
0,682.0,23.31,2.0,0.0,71.2,0.0,0.0,1.0,15.0,2.0,14.0,12.0
1,727.0,17.79,6.0,3.0,71.7,1.0,0.0,0.0,10.0,1.0,24.0,11.0
0,677.0,11.64,6.0,5.0,69.7,2.0,0.0,0.0,1.0,3.0,26.0,11.0
0,722.0,26.25,3.0,3.0,45.7,0.0,0.0,0.0,3.0,2.0,35.0,17.0
0,672.0,27.33,8.0,4.0,73.7,2.0,0.0,0.0,4.0,0.0,19.0,11.0
0,672.0,26.01,2.0,0.0,101.5,0.0,0.0,1.0,21.0,2.0,18.0,8.0
0,702.0,16.39,1.0,0.0,88.7,0.0,0.0,0.0,14.0,1.0,14.0,8.0
0,682.0,25.08,7.0,4.0,56.8,1.0,0.0,2.0,1.0,3.0,35.0,15.0
1,697.0,17.65,3.0,1.0,95.8,1.0,0.0,1.0,1.0,5.0,36.0,13.0
0,762.0,7.56,5.0,2.0,17.1,0.0,0.0,1.0,2.0,1.0,31.0,13.0
0,672.0,15.89,3.0,2.0,91.2,0.0,1.0,3.0,6.0,3.0,47.0,20.0
0,682.0,29.18,0.0,0.0,101.3,1.0,0.0,0.0,25.0,0.0,25.0,12.0
1,677.0,22.25,4.0,2.0,96.3,1.0,0.0,0.0,2.0,0.0,12.0,10.0
0,687.0,6.26,6.0,3.0,51.9,0.0,0.0,5.0,4.0,2.0,21.0,9.0
0,682.0,33.6,5.0,2.0,63.6,0.0,0.0,3.0,11.0,0.0,35.0,14.0
0,727.0,22.23,3.0,2.0,20.8,0.0,0.0,0.0,3.0,0.0,23.0,10.0
0,717.0,16.79,1.0,0.0,50.5,0.0,0.0,0.0,15.0,3.0,21.0,12.0
0,677.0,20.48,13.0,8.0,40.9,2.0,1.0,1.0,1.0,0.0,33.0,17.0
0,697.0,23.49,4.0,3.0,68.4,0.0,0.0,0.0,4.0,1.0,37.0,21.0
0,712.0,13.03,1.0,0.0,27.2,0.0,0.0,0.0,13.0,0.0,17.0,9.0
0,702.0,32.31,2.0,2.0,63.9,0.0,0.0,0.0,10.0,1.0,20.0,7.0
0,717.0,15.58,3.0,0.0,87.1,0.0,0.0,1.0,15.0,1.0,17.0,13.0
0,692.0,10.78,1.0,1.0,69.6,0.0,0.0,1.0,10.0,5.0,27.0,9.0
0,697.0,25.68,3.0,2.0,69.1,1.0,0.0,0.0,3.0,5.0,26.0,13.0
0,727.0,33.5,7.0,2.0,45.9,0.0,0.0,0.0,5.0,0.0,41.0,15.0
0,697.0,11.39,1.0,0.0,23.8,0.0,0.0,2.0,16.0,3.0,41.0,16.0
0,687.0,32.25,1.0,1.0,84.1,0.0,0.0,0.0,8.0,1.0,27.0,11.0
1,757.0,17.16,5.0,0.0,31.4,0.0,0.0,0.0,13.0,0.0,35.0,24.0
1,682.0,31.76,7.0,3.0,4.9,0.0,0.0,1.0,7.0,0.0,26.0,17.0
0,722.0,15.07,3.0,2.0,92.2,0.0,0.0,0.0,7.0,2.0,25.0,8.0
0,687.0,19.62,3.0,2.0,90.3,1.0,0.0,1.0,3.0,2.0,33.0,11.0
0,707.0,15.08,1.0,0.0,109.2,0.0,0.0,0.0,14.0,1.0,21.0,13.0
0,667.0,11.47,7.0,4.0,46.5,5.0,0.0,1.0,0.0,0.0,19.0,18.0
0,732.0,13.72,3.0,0.0,12.3,1.0,0.0,1.0,15.0,5.0,50.0,16.0
1,682.0,33.95,4.0,0.0,70.7,0.0,0.0,0.0,15.0,0.0,20.0,12.0
0,682.0,17.4,1.0,0.0,80.5,0.0,0.0,1.0,23.0,0.0,12.0,4.0
1,697.0,31.97,4.0,0.0,83.0,0.0,0.0,0.0,18.0,0.0,47.0,17.0
0,722.0,11.6,8.0,6.0,36.0,2.0,0.0,0.0,3.0,1.0,40.0,20.0
0,672.0,22.48,6.0,2.0,83.2,1.0,0.0,0.0,9.0,4.0,30.0,11.0
0,672.0,15.38,9.0,3.0,98.6,1.0,0.0,0.0,3.0,5.0,34.0,13.0
0,707.0,16.89,1.0,0.0,103.7,0.0,0.0,1.0,24.0,3.0,18.0,5.0
0,677.0,28.74,3.0,2.0,94.3,0.0,0.0,0.0,1.0,1.0,13.0,7.0
0,717.0,19.81,4.0,1.0,37.5,1.0,0.0,1.0,4.0,3.0,51.0,13.0
0,677.0,10.98,5.0,2.0,86.1,0.0,0.0,0.0,3.0,1.0,44.0,23.0
1,667.0,13.9,4.0,2.0,72.4,0.0,0.0,1.0,6.0,0.0,15.0,5.0
1,682.0,16.22,3.0,2.0,56.5,0.0,0.0,0.0,7.0,3.0,17.0,8.0
0,737.0,17.62,4.0,1.0,43.0,0.0,0.0,0.0,11.0,1.0,52.0,20.0
1,672.0,14.1,7.0,3.0,96.6,2.0,1.0,0.0,1.0,0.0,31.0,14.0
0,767.0,3.96,1.0,0.0,21.9,0.0,0.0,0.0,20.0,1.0,10.0,6.0
1,702.0,14.68,4.0,2.0,84.4,2.0,0.0,0.0,1.0,2.0,29.0,11.0
0,667.0,15.79,3.0,2.0,53.6,0.0,1.0,0.0,8.0,4.0,36.0,10.0
1,672.0,27.97,5.0,1.0,91.0,0.0,0.0,0.0,6.0,0.0,36.0,13.0
0,697.0,19.03,3.0,1.0,93.0,0.0,0.0,0.0,11.0,2.0,20.0,11.0
1,677.0,32.13,7.0,4.0,53.4,1.0,0.0,0.0,5.0,1.0,30.0,13.0
0,667.0,19.91,7.0,5.0,95.2,0.0,0.0,2.0,6.0,5.0,65.0,20.0
0,667.0,27.84,5.0,4.0,84.9,0.0,0.0,0.0,5.0,1.0,38.0,9.0
